segment,protocol,slug,month,btc_total,btc_plain,btc_yieldbearing,btc_borrowed,usd,source
money_market,Morpho Midnight,morpho-midnight,2026-04,0,0,0,0,0,defillama-protocol (token units)
money_market,Morpho Midnight,morpho-midnight,2026-05,0,0,0,0,0,defillama-protocol (token units)
money_market,Morpho Midnight,morpho-midnight,2026-06,0,0,0,0,0,defillama-protocol (token units)
money_market,Morpho Midnight,morpho-midnight,2026-07,7.333,7.333,0,0.0,460979,defillama-protocol (token units)
money_market,Morpho Midnight,morpho-midnight,2026-08,30.4724,30.4724,0,0.0,2395838,defillama-protocol (token units)
money_market,Morpho Midnight,morpho-midnight,2026-09,34.6797,34.6797,0,0.0,2816126,defillama-protocol (token units)
money_market,Project 0,project-0,2024-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2024-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2024-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2024-12,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-01,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-02,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-03,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-04,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-05,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-06,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-07,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-08,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2025-12,48.4003,48.4003,0,5.0912,4228818,defillama-protocol (token units)
money_market,Project 0,project-0,2026-01,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2026-02,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2026-03,0,0,0,0,0,defillama-protocol (token units)
money_market,Project 0,project-0,2026-04,77.4156,77.4156,0,13.0002,5900911,defillama-protocol (token units)
money_market,Project 0,project-0,2026-05,279.2046,279.2046,0,28.2361,20507022,defillama-protocol (token units)
money_market,Project 0,project-0,2026-06,31.5352,31.5352,0,2.9068,1893198,defillama-protocol (token units)
money_market,Project 0,project-0,2026-07,30.9278,30.9278,0,2.9018,1944769,defillama-protocol (token units)
money_market,Project 0,project-0,2026-08,31.0764,31.0764,0,2.6601,2443610,defillama-protocol (token units)
money_market,Project 0,project-0,2026-09,29.9396,29.9396,0,2.8842,2432275,defillama-protocol (token units)
money_market,Curvance,curvance,2024-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2024-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2024-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2024-12,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2025-01,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2025-02,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2025-03,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2025-04,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2025-05,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2025-06,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2025-07,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2025-08,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2025-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2025-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Curvance,curvance,2025-11,5.3208,5.3208,0,0,473721,defillama-protocol (token units)
money_market,Curvance,curvance,2025-12,1.6798,1.6798,0,0,146904,defillama-protocol (token units)
money_market,Curvance,curvance,2026-01,0.727,0.727,0,0,56918,defillama-protocol (token units)
money_market,Curvance,curvance,2026-02,0.5037,0.5037,0,0.0026,33488,defillama-protocol (token units)
money_market,Curvance,curvance,2026-03,0.222,0.222,0,0.2961,15119,defillama-protocol (token units)
money_market,Curvance,curvance,2026-04,11.4968,11.4968,0,21.399,877472,defillama-protocol (token units)
money_market,Curvance,curvance,2026-05,0.4183,0.4183,0,32.5079,30790,defillama-protocol (token units)
money_market,Curvance,curvance,2026-06,0.4199,0.4199,0,32.51,24349,defillama-protocol (token units)
money_market,Curvance,curvance,2026-07,0.4427,0.4427,0,32.4817,27872,defillama-protocol (token units)
money_market,Curvance,curvance,2026-08,0.4048,0.4048,0,32.4655,31785,defillama-protocol (token units)
money_market,Curvance,curvance,2026-09,0.1441,0.1441,0,32.4655,11697,defillama-protocol (token units)
money_market,Save,save,2024-09,0.4483,0.4483,0,0.0087,28431,defillama-protocol (token units)
money_market,Save,save,2024-10,0.3154,0.3154,0,0.0082,22170,defillama-protocol (token units)
money_market,Save,save,2024-11,36.7901,36.7901,0,1.3183,3550086,defillama-protocol (token units)
money_market,Save,save,2024-12,30.591,30.591,0,1.55,2853598,defillama-protocol (token units)
money_market,Save,save,2025-01,32.1212,32.1212,0,2.0357,3298460,defillama-protocol (token units)
money_market,Save,save,2025-02,53.7977,53.7977,0,2.006,4543664,defillama-protocol (token units)
money_market,Save,save,2025-03,60.0447,60.0447,0,1.7844,4950388,defillama-protocol (token units)
money_market,Save,save,2025-04,64.2246,64.2246,0,1.8061,6044784,defillama-protocol (token units)
money_market,Save,save,2025-05,70.6385,70.6385,0,1.5772,7385982,defillama-protocol (token units)
money_market,Save,save,2025-06,65.287,65.287,0,1.2369,7013491,defillama-protocol (token units)
money_market,Save,save,2025-07,64.1551,64.1551,0,1.1795,7424683,defillama-protocol (token units)
money_market,Save,save,2025-08,64.2782,64.2782,0,1.0196,6950232,defillama-protocol (token units)
money_market,Save,save,2025-09,45.7014,45.7014,0,1.0285,5218153,defillama-protocol (token units)
money_market,Save,save,2025-10,43.2472,43.2472,0,1.2526,4740656,defillama-protocol (token units)
money_market,Save,save,2025-11,35.4241,35.4241,0,1.1289,3174253,defillama-protocol (token units)
money_market,Save,save,2025-12,30.776,30.776,0,0.619,2696241,defillama-protocol (token units)
money_market,Save,save,2026-01,25.5174,25.5174,0,1.5117,2020010,defillama-protocol (token units)
money_market,Save,save,2026-02,32.7544,32.7544,0,2.7427,2192281,defillama-protocol (token units)
money_market,Save,save,2026-03,31.1638,31.1638,0,3.4964,2121500,defillama-protocol (token units)
money_market,Save,save,2026-04,32.3209,32.3209,0,3.3791,2470873,defillama-protocol (token units)
money_market,Save,save,2026-05,32.9803,32.9803,0,3.3911,2434062,defillama-protocol (token units)
money_market,Save,save,2026-06,31.6306,31.6306,0,2.947,1835022,defillama-protocol (token units)
money_market,Save,save,2026-07,30.7819,30.7819,0,3.2168,1935776,defillama-protocol (token units)
money_market,Save,save,2026-08,28.1969,28.1969,0,3.7364,2216933,defillama-protocol (token units)
money_market,Save,save,2026-09,28.8311,28.8311,0,3.7687,2344627,defillama-protocol (token units)
money_market,LayerBank,layerbank,2024-09,10198.6724,10198.6724,0,24.6583,647809515,defillama-protocol (token units)
money_market,LayerBank,layerbank,2024-10,1892.7862,1892.7862,0,24.8717,132696934,defillama-protocol (token units)
money_market,LayerBank,layerbank,2024-11,611.6126,611.6126,0,16.082,58926959,defillama-protocol (token units)
money_market,LayerBank,layerbank,2024-12,374.0143,374.0143,0,13.8711,34810721,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-01,284.0821,284.0821,0.0,11.3642,28966738,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-02,277.0082,276.9589,0.0493,11.041,23198669,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-03,424.2826,424.2772,0.0053,9.6621,34899711,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-04,493.0689,423.9602,69.1086,15.8826,45379737,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-05,371.0173,331.9097,39.1076,16.3172,38297299,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-06,261.0082,221.9006,39.1076,17.6466,27969910,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-07,299.549,260.3455,39.2035,17.3563,34352827,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-08,265.9675,196.7608,69.2067,42.0727,29040414,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-09,236.7631,167.5665,69.1965,45.2312,26989696,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-10,196.2882,166.172,30.1162,20.4971,21391007,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-11,27.6905,27.5942,0.0963,36.3111,2503890,defillama-protocol (token units)
money_market,LayerBank,layerbank,2025-12,23.8026,23.7051,0.0975,42.597,2078964,defillama-protocol (token units)
money_market,LayerBank,layerbank,2026-01,0,0,0,0,0,defillama-protocol (token units)
money_market,LayerBank,layerbank,2026-02,12.5819,12.483,0.0988,15.5182,841356,defillama-protocol (token units)
money_market,LayerBank,layerbank,2026-03,23.3741,7.3559,16.0182,39.3704,1607264,defillama-protocol (token units)
money_market,LayerBank,layerbank,2026-04,33.9407,15.6549,18.2858,32.2904,2616558,defillama-protocol (token units)
money_market,LayerBank,layerbank,2026-05,21.0191,20.7633,0.2558,12.8805,1545934,defillama-protocol (token units)
money_market,LayerBank,layerbank,2026-06,29.1612,29.0785,0.0826,14.4806,1706907,defillama-protocol (token units)
money_market,LayerBank,layerbank,2026-07,20.2122,20.1903,0.0219,0.5235,1277520,defillama-protocol (token units)
money_market,LayerBank,layerbank,2026-08,24.1327,24.1117,0.021,0.4976,1899931,defillama-protocol (token units)
money_market,LayerBank,layerbank,2026-09,24.9089,24.9026,0.0063,5.9947,2023639,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2024-09,46.2239,46.2239,0,0,2945795,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2024-10,44.6474,44.6474,0,0,3150085,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2024-11,35.8865,35.8865,0,0,3463334,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2024-12,37.6002,37.6002,0,0,3510470,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-01,47.3325,47.3325,0,0,4847037,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-02,38.4907,38.4907,0,0,3246685,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-03,33.4916,33.4916,0,0,2766836,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-04,35.6043,35.6043,0,0,3353759,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-05,32.1819,32.1819,0,0,3368223,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-06,34.238,34.238,0,0,3673877,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-07,34.2995,34.2995,0,0,3967553,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-08,28.3402,28.3402,0,0,3069858,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-09,34.3503,34.3503,0,0,3914758,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-10,52.921,52.921,0,0,5797781,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-11,50.8183,50.8183,0,0,4587828,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2025-12,48.4083,48.4083,0,0,4229508,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2026-01,43.6275,43.6275,0,0,3424346,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2026-02,36.1622,36.1622,0,0,2415210,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2026-03,40.7492,40.7492,0,0,2774221,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2026-04,32.6924,32.6924,0,0,2490705,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2026-05,33.6271,33.6271,0,0,2470032,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2026-06,28.6438,28.6438,0,0,1674311,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2026-07,0,0,0,0,0,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2026-08,0,0,0,0,0,defillama-protocol (token units)
money_market,marginfi Lending,marginfi-lending,2026-09,27.0675,27.0675,0,2.8842,2198982,defillama-protocol (token units)
money_market,Current,current,2024-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2024-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2024-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2024-12,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-01,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-02,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-03,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-04,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-05,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-06,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-07,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-08,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2025-12,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2026-01,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2026-02,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2026-03,0,0,0,0,0,defillama-protocol (token units)
money_market,Current,current,2026-04,0.0133,0.0126,0.0007,0.0037,1016,defillama-protocol (token units)
money_market,Current,current,2026-05,0.0066,0.0059,0.0007,0.0105,484,defillama-protocol (token units)
money_market,Current,current,2026-06,0.0043,0.0036,0.0007,0.0127,252,defillama-protocol (token units)
money_market,Current,current,2026-07,0.9997,0.999,0.0007,0.8934,62977,defillama-protocol (token units)
money_market,Current,current,2026-08,8.9129,8.9122,0.0007,12.862,701807,defillama-protocol (token units)
money_market,Current,current,2026-09,11.6773,11.6766,0.0007,13.7763,948958,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2024-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2024-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2024-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2024-12,0,0,0,0,0,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2025-01,1.1957,1.084,0.1117,0.2567,122334,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2025-02,5.601,2.6122,2.9888,1.5626,468713,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2025-03,320.7916,57.9964,262.7952,253.0831,26398008,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2025-04,226.314,3.0426,223.2714,103.9837,21249830,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2025-05,213.5948,7.4798,206.115,89.0009,22187430,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2025-06,221.923,21.3926,200.5304,58.4667,23803685,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2025-07,239.2854,41.5116,197.7738,207.6806,27659609,defillama-protocol (token units)
money_market,Silo V2,silo-v2,2025-08,114.9397,45.8385,69.1012,337.1707,12371446,defillama-protocol (token units)
