month,product,category_code,tvl_usd,tvl_btc,include_net
2026-06,Native Credit Pool (BTC part),C5,2432064,41.485,1
2026-06,Solv RWA (SolvBTC),C5,6008802,102.496,1
2026-06,Mezo Earn (veBTC),C6,48387563,825.378,1
2026-06,B2 Buzz Farming,C6,186866562,3187.505,1
2026-06,AILayer farm (AINN),C6,60681131,1035.078,0
2026-06,Zest v2 (sBTC supply),C6,45463966,775.509,1
2026-06,Solv Strategies,C6,50605899,863.218,1
2026-06,Concrete (BTC vaults),C6,28859876,492.282,1
2026-06,"Veda (other BTC vaults, excl. Kraken)",C6,84541912,1442.087,1
2026-06,Upshift (BTC vaults),C6,6037817,102.991,1
2026-06,Hyperbeat Earn (hbBTC),C6,811490,13.842,0
2026-06,Proxy (PRXY BTC strategies),C6,15247693,260.09,1
2026-06,Convex (BTC LPs),C6,10804354,184.297,1
2026-06,Beefy (BTC vaults),C6,10383302,177.115,1
2026-06,Yearn (BTC vaults),C6,7557138,128.907,1
2026-06,Badger DAO (BTC vaults),C6,4565947,77.884,1
2026-06,Stake DAO (BTC LPs),C6,2075805,35.408,1
2026-06,Yield Yak (BTC),C6,3689519,62.935,1
2026-06,YO Protocol (yoBTC),C6,7788264,132.85,1
2026-06,Superform (BTC),C6,2063606,35.2,1
2026-06,Harvest (BTC),C6,812769,13.864,1
2026-06,Autofarm (BTC),C6,842692,14.374,1
2026-06,OmniYield (WBTC),C6,546025,9.314,1
2026-06,Belt (BTCB),C6,2697308,46.01,1
2026-06,Tranchess (BTCB),C6,2829467,48.264,1
2026-06,Radpie (BTC),C6,719439,12.272,1
2026-06,Aura (BTC),C6,338558,5.775,1
2026-06,Lagoon (BTC vaults),C6,26690035,455.269,1
2026-06,Mellow Core (BTC vaults),C6,9519240,162.376,1
2026-06,Ember (BTC vaults),C6,967184,16.498,1
2026-06,Avant avBTC,C6,6001396,102.37,1
2026-06,Moonwell vaults (cbBTC),C6,1792348,30.573,1
2026-06,UltraYield vaults (cbBTC),C6,2331519,39.77,1
2026-06,Volo vault (xBTC),C6,12407758,211.647,1
2026-06,Katana pre-launch (WBTC),C6,1952147,33.299,1
2026-06,Troves (BTC),C6,2404645,41.018,1
2026-06,YieldFi (yBTC),C6,932510,15.906,1
2026-06,Reaper (WBTC),C6,425482,7.258,1
2026-06,Vesper (WBTC),C6,355928,6.071,1
2026-06,Kine (BTC),C6,510526,8.708,1
2026-06,DeltaPrime (BTC),C6,704892,12.024,1
2026-06,Extra Finance (cbBTC),C6,538639,9.188,1
2026-06,IPOR Fusion (other BTC vaults),C6,1667777,28.448,1
2026-06,DeSyn Safe (BTC),C6,125,0.002,1
2026-06,Corn Kernels pre-deposit,C6,196748,3.356,1
2026-06,Hemi staking,C6,7762,0.132,1
2026-06,Zircuit staking (BTC),C6,82275,1.403,1
2026-06,Turtle Club (BTC campaigns),C6,13311,0.227,1
2026-06,Swell Earn (BTC vaults),C6,969,0.017,1
2026-06,Trevee / Rings earn (BTC),C6,106152,1.811,1
2026-06,Canopy (BTC),C6,15696,0.268,1
2026-06,CIAN curated BTC vaults,C6,14,0.0,1
2026-06,Hourglass (eBTC/LBTCv),C6,671,0.011,1
2026-06,Echo strategies (aBTC),C6,47639,0.813,1
2026-06,Aera v2 (BTC),C6,53,0.001,1
2026-06,Seamless vaults (cbBTC),C6,98315,1.677,1
2026-06,Terminal pre-deposits (BTC),C6,1379,0.024,1
2026-06,StakeStone Berachain vault (BTC),C6,13109,0.224,1
2026-06,Mitosis (BTC),C6,343,0.006,1
2026-06,Goldilocks (BTC),C6,44,0.001,1
2026-06,Umami (BTC),C6,141267,2.41,1
2026-06,Capy (BTC),C6,1049,0.018,1
2026-06,Sommelier (BTC),C6,28073,0.479,1
2026-06,Omega (BTC),C6,808,0.014,1
2026-06,OpenGDP shared security (LBTC),C2,408816,6.973,1
2026-06,iBTC Finance,C2,241,0.004,1
2026-06,Swell swBTC,C2,342016,5.834,1
2026-06,StakeStone STONEBTC,C2,583,0.01,1
2026-06,ShardingDAO (BTC),C2,3494483,59.608,1
2026-06,Aster asBTC,C3,17359,0.296,1
2026-06,Wildcat (BTC),C5,3295616,56.215,1
2026-06,YieldNest ynBTCk,C2,3835,0.065,0
2026-06,Royco v1 IAM (incl. Boyco pre-deposits),C6,2256,0.038,0
2026-07,Kraken Bitcoin Vault (Advanced Strategies BTC),C1,347920907,5532.4,1
2026-07,Yield Basis,C1,98391924,1564.561,1
2026-07,Bitget bgBTC Onchain Earn,C1,31450229,500.1,1
2026-07,ether.fi Liquid BTC,C1,12446895,197.922,1
2026-07,Hermetica hBTC,C1,3215931,51.138,1
2026-07,Tesseract TESS wBTC debt-loop vaults (IPOR Fusion),C1,1201535,19.106,1
2026-07,BTCD Labs / TAU BTC dollar-carry vaults (IPOR Fusion),C1,142370,2.264,1
2026-07,Acre acreBTC,C1,487397,7.75,1
2026-07,Babylon (BTC staking) - stake attributed to listed LSTs/products,C2,243940286,3878.971,0
2026-07,"Babylon (BTC staking) - other stakers (Kraken, Binance, OKX, Figment, direct)",C2,2356941383,37478.468,1
2026-07,Lombard LBTC - held inside other listed products,C2,29612415,470.876,0
2026-07,Lombard LBTC - direct / other holders,C2,559507536,8896.906,1
2026-07,Gate GTBTC,C2,217687792,3461.522,1
2026-07,Bedrock uniBTC - held inside other listed products,C2,169014472,2687.552,0
2026-07,Bedrock uniBTC - direct / other holders,C2,121083697,1925.39,1
2026-07,SolvBTC LSTs (SolvBTC.BBN etc.) - held inside other listed products,C2,93597,1.488,0
2026-07,SolvBTC LSTs (SolvBTC.BBN etc.) - direct / other holders,C2,60723754,965.588,1
2026-07,Solv Others (M-BTC),C2,895358,14.237,1
2026-07,PumpBTC,C2,21649529,344.256,1
2026-07,Lorenzo stBTC - held inside other listed products,C2,21397,0.34,0
2026-07,Lorenzo stBTC - direct / other holders,C2,0,0.0,1
2026-07,Chakra,C2,19088,0.304,1
2026-07,b14g,C2,144051374,2290.606,1
2026-07,Starknet BTC Staking,C2,43431019,690.61,1
2026-07,Endur (Starknet BTC LSTs),C2,2291992,36.446,0
2026-07,exSat Staking BTC,C2,151539516,2409.678,1
2026-07,Symbiotic (BTC vaults),C2,191636498,3047.272,1
2026-07,Mellow restaking (uniBTC),C2,6758583,107.47,1
2026-07,EigenLayer / EigenCloud (BTC part),C2,253819,4.036,1
2026-07,Pell Network,C2,173527,2.759,1
2026-07,Kernel (BTC part),C2,35260,0.561,1
2026-07,SatLayer,C2,157784,2.509,1
2026-07,CIAN Yield Layer (BTC vaults),C2,135108144,2148.397,1
2026-07,ether.fi eBTC,C2,16554199,263.234,0
2026-07,Fragmetric (zBTC),C2,1074232,17.082,1
2026-07,ObeliskBTC,C2,18372347,292.144,1
2026-07,Vishwa,C2,54305175,863.524,1
2026-07,Solv Basis Trading (SolvBTC.TRADING),C3,155452447,2471.898,1
2026-07,BitFi bfBTC (EVM chains),C3,188078310,2990.692,1
2026-07,BitFi bfBTC (AILayer),C3,64033219,1018.212,1
2026-07,Midas mHyperBTC (Hyperithm),C1,22711392,361.141,1
2026-07,Midas mRe7BTC (Re7),C3,803666,12.779,1
2026-07,Midas mBTC,C3,20907,0.332,1
2026-07,Liminal Basis (BTC),C3,166733,2.651,1
2026-07,Manta CeDeFi (BTC),C3,503185,8.001,1
2026-07,Hope (BTC basis collateral),C3,1279038,20.338,1
2026-07,DeSyn Basis Trading (BTC),C3,1398811,22.243,1
2026-07,Rysk V12 (BTC part),C4,3527574,56.093,1
2026-07,Hegic (WBTC pool),C4,614842,9.777,1
2026-07,Ribbon (WBTC theta vault),C4,1424923,22.658,1
2026-07,D2 Finance (UBTC),C4,2091922,33.264,1
2026-07,Lombard Vaults (LBTCv / BTCe),C5,25451335,404.71,1
2026-07,Accountable YieldApp (cbBTC/wcBTC),C5,7535631,119.826,1
2026-07,Native Credit Pool (BTC part),C5,3087425,49.094,1
2026-07,Solv RWA (SolvBTC),C5,6450582,102.573,1
2026-07,Mezo Earn (veBTC),C6,51816759,823.955,1
2026-07,B2 Buzz Farming,C6,202465466,3219.467,1
2026-07,AILayer farm (AINN),C6,65456786,1040.849,0
2026-07,Zest v2 (sBTC supply),C6,48624532,773.194,1
2026-07,Solv Strategies,C6,54432048,865.541,1
2026-07,Concrete (BTC vaults),C6,30352964,482.652,1
2026-07,"Veda (other BTC vaults, excl. Kraken)",C6,89670574,1425.88,1
2026-07,Upshift (BTC vaults),C6,6829952,108.605,1
2026-07,Hyperbeat Earn (hbBTC),C6,817992,13.007,0
2026-07,Proxy (PRXY BTC strategies),C6,16440822,261.431,1
2026-07,Convex (BTC LPs),C6,12296825,195.536,1
2026-07,Beefy (BTC vaults),C6,10823627,172.11,1
2026-07,Yearn (BTC vaults),C6,7911774,125.808,1
2026-07,Badger DAO (BTC vaults),C6,7218334,114.781,1
2026-07,Stake DAO (BTC LPs),C6,2578856,41.007,1
2026-07,Yield Yak (BTC),C6,3995607,63.535,1
2026-07,YO Protocol (yoBTC),C6,7536093,119.834,1
2026-07,Superform (BTC),C6,1930642,30.7,1
2026-07,Harvest (BTC),C6,989220,15.73,1
2026-07,Autofarm (BTC),C6,905316,14.396,1
2026-07,t3tris (WBTC),C6,5256768,83.59,1
2026-07,OmniYield (WBTC),C6,605607,9.63,1
2026-07,Belt (BTCB),C6,2897857,46.08,1
2026-07,Tranchess (BTCB),C6,2974684,47.301,1
2026-07,Radpie (BTC),C6,769739,12.24,1
2026-07,Aura (BTC),C6,379948,6.042,1
2026-07,Lagoon (BTC vaults),C6,18793037,298.834,1
2026-07,Mellow Core (BTC vaults),C6,9422102,149.824,1
2026-07,Ember (BTC vaults),C6,454257,7.223,1
2026-07,Avant avBTC,C6,7830097,124.509,1
2026-07,Moonwell vaults (cbBTC),C6,2083416,33.129,1
2026-07,UltraYield vaults (cbBTC),C6,2532585,40.271,1
2026-07,Volo vault (xBTC),C6,13265190,210.934,1
2026-07,Katana pre-launch (WBTC),C6,2120971,33.726,1
2026-07,Troves (BTC),C6,2485152,39.517,1
2026-07,YieldFi (yBTC),C6,1003770,15.961,1
2026-07,Reaper (WBTC),C6,462278,7.351,1
2026-07,Vesper (WBTC),C6,386509,6.146,1
2026-07,Kine (BTC),C6,552287,8.782,1
2026-07,DeltaPrime (BTC),C6,719278,11.437,1
2026-07,Extra Finance (cbBTC),C6,552461,8.785,1
2026-07,IPOR Fusion (other BTC vaults),C6,2242724,35.662,1
2026-07,DeSyn Safe (BTC),C6,258,0.004,1
2026-07,Corn Kernels pre-deposit,C6,210309,3.344,1
2026-07,Hemi staking,C6,7138,0.114,1
2026-07,Zircuit staking (BTC),C6,83696,1.331,1
2026-07,Turtle Club (BTC campaigns),C6,31074,0.494,1
2026-07,Swell Earn (BTC vaults),C6,1044,0.017,1
2026-07,Trevee / Rings earn (BTC),C6,114750,1.825,1
2026-07,Canopy (BTC),C6,16751,0.266,1
2026-07,CIAN curated BTC vaults,C6,15,0.0,1
2026-07,Hourglass (eBTC/LBTCv),C6,724,0.012,1
2026-07,Echo strategies (aBTC),C6,55726,0.886,1
2026-07,Aera v2 (BTC),C6,57,0.001,1
2026-07,Seamless vaults (cbBTC),C6,103010,1.638,1
2026-07,Terminal pre-deposits (BTC),C6,1485,0.024,1
2026-07,StakeStone Berachain vault (BTC),C6,14175,0.225,1
2026-07,Mitosis (BTC),C6,363,0.006,1
2026-07,Goldilocks (BTC),C6,47,0.001,1
2026-07,Umami (BTC),C6,151803,2.414,1
2026-07,Capy (BTC),C6,1119,0.018,1
2026-07,Sommelier (BTC),C6,30421,0.484,1
2026-07,Omega (BTC),C6,363,0.006,1
2026-07,OpenGDP shared security (LBTC),C2,437809,6.962,1
2026-07,iBTC Finance,C2,257,0.004,1
2026-07,Swell swBTC,C2,369729,5.879,1
2026-07,StakeStone STONEBTC,C2,631,0.01,1
2026-07,Aster asBTC,C3,18624,0.296,1
2026-07,Wildcat (BTC),C5,157178,2.499,1
2026-07,YieldNest ynBTCk,C2,4119,0.065,0
2026-07,Royco v1 IAM (incl. Boyco pre-deposits),C6,2389,0.038,0
2026-08,Kraken Bitcoin Vault (Advanced Strategies BTC),C1,466717856,5939.3,1
2026-08,Yield Basis,C1,126868000,1614.481,1
2026-08,Bitget bgBTC Onchain Earn,C1,62967188,801.3,1
2026-08,ether.fi Liquid BTC,C1,16791171,213.679,1
2026-08,Hermetica hBTC,C1,3688334,46.937,1
2026-08,Tesseract TESS wBTC debt-loop vaults (IPOR Fusion),C1,1229567,15.647,1
2026-08,BTCD Labs / TAU BTC dollar-carry vaults (IPOR Fusion),C1,519434,6.61,1
2026-08,Acre acreBTC,C1,563573,7.172,1
2026-08,Babylon (BTC staking) - stake attributed to listed LSTs/products,C2,297212424,3782.229,0
2026-08,"Babylon (BTC staking) - other stakers (Kraken, Binance, OKX, Figment, direct)",C2,2781152056,35392.039,1
2026-08,Lombard LBTC - held inside other listed products,C4,50553809,643.331,0
2026-08,Lombard LBTC - direct / other holders,C4,630033980,8017.608,1
2026-08,Gate GTBTC,C2,272185352,3463.742,1
2026-08,Bedrock uniBTC - held inside other listed products,C2,213785346,2720.563,0
2026-08,Bedrock uniBTC - direct / other holders,C2,145174824,1847.448,1
2026-08,SolvBTC LSTs (SolvBTC.BBN etc.) - held inside other listed products,C2,68643,0.874,0
2026-08,SolvBTC LSTs (SolvBTC.BBN etc.) - direct / other holders,C2,76312710,971.131,1
2026-08,Solv Others (M-BTC),C2,1227853,15.625,1
2026-08,PumpBTC,C2,27033744,344.023,1
2026-08,Lorenzo stBTC,C2,26700,0.34,1
2026-08,Chakra,C2,22640,0.288,1
2026-08,b14g,C2,250392342,3186.412,1
2026-08,Starknet BTC Staking,C2,47757068,607.741,1
2026-08,Endur (Starknet BTC LSTs),C2,2591761,32.982,0
2026-08,exSat Staking BTC,C2,190906259,2429.411,1
2026-08,Symbiotic (BTC vaults) - LBTC credit cover for Lombard BTCe,C2,34059671,433.432,0
2026-08,Symbiotic (BTC vaults) - direct / other holders,C2,219335650,2791.194,1
2026-08,Mellow restaking (uniBTC),C2,8445476,107.474,1
2026-08,EigenLayer / EigenCloud (BTC part),C2,317375,4.039,1
2026-08,Pell Network,C2,143242,1.823,1
2026-08,Kernel (BTC part),C2,40919,0.521,1
2026-08,SatLayer,C2,175686,2.236,1
2026-08,CIAN Yield Layer (BTC vaults),C2,169770366,2160.443,1
2026-08,ether.fi eBTC,C2,20563277,261.682,0
2026-08,Fragmetric (zBTC),C2,1284670,16.348,1
2026-08,ObeliskBTC,C2,24100075,306.69,1
2026-08,Vishwa,C2,67888779,863.931,1
2026-08,Solv Basis Trading (SolvBTC.TRADING),C3,193930280,2467.894,1
2026-08,BitFi bfBTC (EVM chains),C3,235145374,2992.384,1
2026-08,BitFi bfBTC (AILayer),C3,79975790,1017.746,1
2026-08,Syntetika hBTC (Hilbert BTC Basis+),C3,12821620,163.164,1
2026-08,Midas mHyperBTC (Hyperithm),C1,27967395,355.904,1
2026-08,Midas mRe7BTC (Re7),C3,760706,9.68,1
2026-08,Midas mBTC,C3,25807,0.328,1
2026-08,Liminal Basis (BTC),C3,134004,1.705,1
2026-08,Manta CeDeFi (BTC),C3,629048,8.005,1
2026-08,Hope (BTC basis collateral),C3,1598969,20.348,1
2026-08,Rysk V12 (BTC part),C4,5486877,69.824,1
2026-08,Hegic (WBTC pool),C4,766973,9.76,1
2026-08,Ribbon (WBTC theta vault),C4,1779163,22.641,1
2026-08,D2 Finance (UBTC),C4,3086479,39.278,1
2026-08,Lombard Vaults (LBTCv / BTCe),C5,71440306,909.126,1
2026-08,Accountable YieldApp (cbBTC/wcBTC),C5,17501797,222.722,1
2026-08,Native Credit Pool (BTC part),C5,4825453,61.407,1
2026-08,Solv RWA (SolvBTC),C5,8051095,102.456,1
2026-08,Mezo Earn (veBTC),C6,64337224,818.735,1
2026-08,B2 Buzz Farming,C6,253027373,3219.944,1
2026-08,AILayer farm (AINN),C6,81829793,1041.339,0
2026-08,Zest v2 (sBTC supply),C6,57617156,733.217,1
2026-08,Solv Strategies,C6,67885374,863.887,1
2026-08,Concrete (BTC vaults),C6,2309994,29.396,1
2026-08,"Veda (other BTC vaults, excl. Kraken)",C6,105488063,1342.407,1
2026-08,Upshift (BTC vaults),C6,8205905,104.426,1
2026-08,Hyperbeat Earn (hbBTC),C6,929791,11.832,0
2026-08,Proxy (PRXY BTC strategies),C6,20534572,261.316,1
2026-08,Convex (BTC LPs),C6,15343567,195.257,1
2026-08,Beefy (BTC vaults),C6,12290571,156.406,1
2026-08,Yearn (BTC vaults),C6,9648961,122.79,1
2026-08,Badger DAO (BTC vaults),C6,9067919,115.395,1
2026-08,Stake DAO (BTC LPs),C6,5098781,64.885,1
2026-08,Yield Yak (BTC),C6,4867956,61.948,1
2026-08,YO Protocol (yoBTC),C6,8577258,109.151,1
2026-08,Superform (BTC),C6,1043480,13.279,1
2026-08,Harvest (BTC),C6,1156957,14.723,1
2026-08,Autofarm (BTC),C6,1117557,14.222,1
2026-08,t3tris (WBTC),C6,6573815,83.656,1
2026-08,OmniYield (WBTC),C6,762019,9.697,1
2026-08,Belt (BTCB),C6,3613412,45.983,1
2026-08,Tranchess (BTCB),C6,3449479,43.897,1
2026-08,Radpie (BTC),C6,929895,11.834,1
2026-08,Aura (BTC),C6,503254,6.404,1
2026-08,Lagoon (BTC vaults),C6,16609954,211.373,1
2026-08,Mellow Core (BTC vaults),C6,12893009,164.072,1
2026-08,Ember (BTC vaults),C6,13176266,167.677,1
2026-08,Avant avBTC,C6,8461944,107.684,1
2026-08,Moonwell vaults (cbBTC),C6,673158,8.566,1
2026-08,UltraYield vaults (cbBTC),C6,3174747,40.401,1
2026-08,Volo vault (xBTC),C6,8592030,109.339,1
2026-08,Katana pre-launch (WBTC),C6,2645771,33.669,1
2026-08,Troves (BTC),C6,2792838,35.541,1
2026-08,YieldFi (yBTC),C6,1254407,15.963,1
2026-08,Rujira strategies (BTC),C6,463445,5.898,1
2026-08,Reaper (WBTC),C6,576661,7.338,1
2026-08,Vesper (WBTC),C6,482101,6.135,1
2026-08,Kine (BTC),C6,689272,8.771,1
2026-08,DeltaPrime (BTC),C6,705331,8.976,1
2026-08,Extra Finance (cbBTC),C6,813566,10.353,1
2026-08,IPOR Fusion (other BTC vaults),C6,3455613,43.975,1
2026-08,Corn Kernels pre-deposit,C6,252752,3.216,1
2026-08,Hemi staking,C6,7685,0.098,1
2026-08,Zircuit staking (BTC),C6,104397,1.329,1
2026-08,Turtle Club (BTC campaigns),C6,22720,0.289,1
2026-08,Swell Earn (BTC vaults),C6,1303,0.017,1
2026-08,Trevee / Rings earn (BTC),C6,136707,1.74,1
2026-08,Canopy (BTC),C6,20912,0.266,1
2026-08,CIAN curated BTC vaults,C6,18,0.0,1
2026-08,Hourglass (eBTC/LBTCv),C6,912,0.012,1
2026-08,Echo strategies (aBTC),C6,61388,0.781,1
2026-08,Aera v2 (BTC),C6,92,0.001,1
2026-08,Seamless vaults (cbBTC),C6,126866,1.614,1
2026-08,Terminal pre-deposits (BTC),C6,1714,0.022,1
2026-08,StakeStone Berachain vault (BTC),C6,17682,0.225,1
2026-08,Mitosis (BTC),C6,52,0.001,1
2026-08,Goldilocks (BTC),C6,59,0.001,1
2026-08,Umami (BTC),C6,190523,2.425,1
2026-08,Capy (BTC),C6,1398,0.018,1
2026-08,Omega (BTC),C6,430,0.005,1
2026-08,OpenGDP shared security (LBTC),C2,521738,6.639,1
2026-08,iBTC Finance,C2,319,0.004,1
2026-08,Swell swBTC,C2,458619,5.836,1
2026-08,StakeStone STONEBTC,C2,784,0.01,1
2026-08,Aster asBTC,C3,22046,0.281,1
2026-08,Wildcat (BTC),C5,50252,0.639,1
2026-08,YieldNest ynBTCk,C2,5002,0.064,0
2026-08,Royco v1 IAM (incl. Boyco pre-deposits),C6,2981,0.038,0
2026-09,Kraken Bitcoin Vault (Advanced Strategies BTC),C1,527064401,6492.7,1
2026-09,Yield Basis,C1,107658264,1326.2,1
2026-09,Bitget bgBTC Onchain Earn,C1,65080403,801.7,1
2026-09,ether.fi Liquid BTC,C1,18797578,231.56,1
2026-09,Hermetica hBTC,C1,3811469,46.952,1
2026-09,Tesseract TESS wBTC debt-loop vaults (IPOR Fusion),C1,1176652,14.495,1
2026-09,BTCD Labs / TAU BTC dollar-carry vaults (IPOR Fusion),C1,534557,6.585,1
2026-09,Acre acreBTC,C1,294712,3.63,1
2026-09,Babylon (BTC staking) - stake attributed to listed LSTs/products,C2,298820284,3681.05,0
2026-09,"Babylon (BTC staking) - other stakers (Kraken, Binance, OKX, Figment, direct)",C2,3056225245,37648.442,1
2026-09,Lombard LBTC - held inside other listed products,C4,53769553,662.366,0
2026-09,Lombard LBTC - direct / other holders,C4,636157954,7836.581,1
2026-09,Gate GTBTC,C2,281564412,3468.482,1
2026-09,Bedrock uniBTC - held inside other listed products,C2,220815452,2720.139,0
2026-09,Bedrock uniBTC - direct / other holders,C2,152179840,1874.644,1
2026-09,SolvBTC LSTs (SolvBTC.BBN etc.) - held inside other listed products,C2,114940,1.416,0
2026-09,SolvBTC LSTs (SolvBTC.BBN etc.) - direct / other holders,C2,78653160,968.897,1
2026-09,Solv Others (M-BTC),C2,1091406,13.445,1
2026-09,PumpBTC - held inside other listed products,C2,24654715,303.712,0
2026-09,PumpBTC - direct / other holders,C2,3135598,38.626,1
2026-09,Lorenzo stBTC,C2,27309,0.336,1
2026-09,Chakra,C2,23156,0.285,1
2026-09,b14g,C2,258229490,3181.028,1
2026-09,Starknet BTC Staking,C2,47403254,583.942,1
2026-09,Endur (Starknet BTC LSTs),C2,2631947,32.422,0
2026-09,exSat Staking BTC,C2,178262898,2195.951,1
2026-09,Symbiotic (BTC vaults) - LBTC credit cover for Lombard BTCe,C2,47419171,584.138,0
2026-09,Symbiotic (BTC vaults) - direct / other holders,C2,226532040,2790.56,1
2026-09,Mellow restaking (uniBTC),C2,8722753,107.452,1
2026-09,EigenLayer / EigenCloud (BTC part),C2,328936,4.052,1
2026-09,Pell Network,C2,197588,2.434,1
2026-09,Kernel (BTC part),C2,42165,0.519,1
2026-09,SatLayer,C2,176748,2.177,1
2026-09,CIAN Yield Layer (BTC vaults),C2,199898734,2462.474,1
2026-09,ether.fi eBTC,C2,22453775,276.599,0
2026-09,Fragmetric (zBTC),C2,1316046,16.212,1
2026-09,ObeliskBTC,C2,25867587,318.653,1
2026-09,Vishwa,C2,70220793,865.022,1
2026-09,Solv Basis Trading (SolvBTC.TRADING),C3,200685805,2472.17,1
2026-09,BitFi bfBTC (EVM chains),C3,229337990,2825.125,1
2026-09,BitFi bfBTC (AILayer),C3,82564735,1017.083,1
2026-09,Syntetika hBTC (Hilbert BTC Basis+),C3,15143828,186.551,1
2026-09,Midas mHyperBTC (Hyperithm),C1,28746753,354.12,1
2026-09,Midas mRe7BTC (Re7),C3,758947,9.349,1
2026-09,Midas mBTC,C3,26623,0.328,1
2026-09,Liminal Basis (BTC),C3,117907,1.452,1
2026-09,Manta CeDeFi (BTC),C3,650657,8.015,1
2026-09,Hope (BTC basis collateral),C3,1651130,20.34,1
2026-09,DeSyn Basis Trading (BTC),C3,1803217,22.213,1
2026-09,Rysk V12 (BTC part),C4,6900332,85.002,1
2026-09,Hegic (WBTC pool),C4,792952,9.768,1
2026-09,Ribbon (WBTC theta vault),C4,1738585,21.417,1
2026-09,D2 Finance (UBTC),C4,3193081,39.334,1
2026-09,Lombard Vaults (LBTCv / BTCe),C5,74619732,919.211,1
2026-09,Accountable YieldApp (cbBTC/wcBTC),C5,47789815,588.704,1
2026-09,Native Credit Pool (BTC part),C5,3647518,44.932,1
2026-09,Solv RWA (SolvBTC),C5,8320000,102.491,1
2026-09,Mezo Earn (veBTC),C6,66030925,813.409,1
2026-09,B2 Buzz Farming,C6,261519270,3221.554,1
2026-09,AILayer farm (AINN),C6,84566862,1041.746,0
2026-09,Zest v2 (sBTC supply),C6,54925386,676.604,1
2026-09,Solv Strategies,C6,70136942,863.99,1
2026-09,Concrete (BTC vaults),C6,2397212,29.53,1
2026-09,"Veda (other BTC vaults, excl. Kraken)",C6,109546051,1349.455,1
2026-09,Upshift (BTC vaults),C6,8300705,102.253,1
2026-09,Hyperbeat Earn (hbBTC),C6,867093,10.681,0
2026-09,Proxy (PRXY BTC strategies),C6,21211046,261.291,1
2026-09,Convex (BTC LPs),C6,16753088,206.375,1
2026-09,Beefy (BTC vaults),C6,12327964,151.863,1
2026-09,Yearn (BTC vaults),C6,9966404,122.772,1
2026-09,Badger DAO (BTC vaults),C6,9195466,113.275,1
2026-09,Stake DAO (BTC LPs),C6,7359792,90.662,1
2026-09,Yield Yak (BTC),C6,5092432,62.732,1
2026-09,YO Protocol (yoBTC),C6,8830930,108.785,1
2026-09,Superform (BTC),C6,944592,11.636,1
2026-09,Harvest (BTC),C6,1148113,14.143,1
2026-09,Autofarm (BTC),C6,1160131,14.291,1
2026-09,t3tris (WBTC),C6,6804602,83.823,1
2026-09,OmniYield (WBTC),C6,801759,9.877,1
2026-09,Belt (BTCB),C6,3732503,45.979,1
2026-09,Tranchess (BTCB),C6,3559624,43.85,1
2026-09,Radpie (BTC),C6,957736,11.798,1
2026-09,Aura (BTC),C6,529131,6.518,1
2026-09,Lagoon (BTC vaults),C6,17862085,220.036,1
2026-09,Mellow Core (BTC vaults),C6,13292360,163.743,1
2026-09,Ember (BTC vaults),C6,15421744,189.974,1
2026-09,Avant avBTC,C6,8274646,101.932,1
2026-09,Moonwell vaults (cbBTC),C6,1125288,13.862,1
2026-09,UltraYield vaults (cbBTC),C6,3576039,44.052,1
2026-09,Volo vault (xBTC),C6,8902334,109.664,1
2026-09,Katana pre-launch (WBTC),C6,2735388,33.696,1
2026-09,Troves (BTC),C6,3046131,37.524,1
2026-09,YieldFi (yBTC),C6,1295531,15.959,1
2026-09,Rujira strategies (BTC),C6,501012,6.172,1
2026-09,Reaper (WBTC),C6,596077,7.343,1
2026-09,Vesper (WBTC),C6,397148,4.892,1
2026-09,Kine (BTC),C6,712739,8.78,1
2026-09,DeltaPrime (BTC),C6,732551,9.024,1
2026-09,Extra Finance (cbBTC),C6,725340,8.935,1
2026-09,IPOR Fusion (other BTC vaults),C6,3651234,44.978,1
2026-09,DeSyn Safe (BTC),C6,333,0.004,1
2026-09,Corn Kernels pre-deposit,C6,257696,3.174,1
2026-09,Hemi staking,C6,7865,0.097,1
2026-09,Zircuit staking (BTC),C6,107878,1.329,1
2026-09,Turtle Club (BTC campaigns),C6,23460,0.289,1
2026-09,Swell Earn (BTC vaults),C6,374,0.005,1
2026-09,Trevee / Rings earn (BTC),C6,135475,1.669,1
2026-09,Canopy (BTC),C6,21576,0.266,1
2026-09,CIAN curated BTC vaults,C6,19,0.0,1
2026-09,Hourglass (eBTC/LBTCv),C6,938,0.012,1
2026-09,Echo strategies (aBTC),C6,74237,0.915,1
2026-09,Aera v2 (BTC),C6,96,0.001,1
2026-09,Terminal pre-deposits (BTC),C6,1418,0.017,1
2026-09,StakeStone Berachain vault (BTC),C6,1139,0.014,1
2026-09,Mitosis (BTC),C6,54,0.001,1
2026-09,Goldilocks (BTC),C6,61,0.001,1
2026-09,Umami (BTC),C6,197017,2.427,1
2026-09,Capy (BTC),C6,1446,0.018,1
2026-09,Omega (BTC),C6,449,0.006,1
2026-09,iBTC Finance,C2,331,0.004,1
2026-09,Swell swBTC,C2,474154,5.841,1
2026-09,StakeStone STONEBTC,C2,805,0.01,1
2026-09,Aster asBTC,C3,22214,0.274,1
2026-09,Wildcat (BTC),C5,41360,0.509,1
2026-09,YieldNest ynBTCk,C2,5167,0.064,0
2026-09,Royco v1 IAM (incl. Boyco pre-deposits),C6,3085,0.038,0
